gameid,home,team,SEC,DIST,REBchancesOFF,REBchancesDEF,REBchancestotal,touches,2ndAST,FTAST,passes,AST,contestedFGM,contestedFGA,contestedFGpct,uncontestedFGM,uncontestedFGA,uncontestedFGpct,FGpct,defendedatrimFGM,defendedatrimFGA,defendedatrimFGpct
22201136,True,IND,14400,18.54,30,32,61,446,9,0,318,36,20,41,0.488,33,60,0.55,0.525,34,46,0.739
22201136,False,MIL,14400,18.28,27,68,90,366,4,0,235,28,30,42,0.714,28,51,0.549,0.624,18,33,0.545
22201137,True,BKN,14400,17.51,22,64,82,376,5,1,263,33,17,30,0.567,27,52,0.519,0.537,18,36,0.5
22201137,False,HOU,14400,17.29,45,54,94,400,2,0,271,21,26,48,0.542,20,50,0.4,0.469,17,24,0.708
22201138,True,NYK,14400,17.43,17,47,62,382,8,1,268,22,11,29,0.379,27,47,0.574,0.5,10,15,0.667
22201138,False,MIA,14400,17.43,18,48,61,380,5,3,276,20,12,27,0.444,23,52,0.442,0.443,16,26,0.615
22201139,True,PHI,14400,17.04,22,61,82,387,4,3,274,26,11,24,0.458,26,56,0.464,0.463,9,14,0.643
22201139,False,DAL,14400,16.58,21,48,66,379,5,2,263,24,13,25,0.52,25,58,0.431,0.458,12,19,0.632
22201140,True,CHI,14400,16.96,20,44,62,381,5,1,268,31,22,37,0.595,23,51,0.451,0.511,24,38,0.632
22201140,False,LAL,14400,17.07,25,49,73,399,7,3,275,22,21,40,0.525,24,46,0.522,0.523,25,32,0.781
22201141,True,MEM,14400,18.63,32,44,71,388,2,3,257,26,21,36,0.583,28,59,0.475,0.516,19,25,0.76
22201141,False,LAC,14400,18.0,12,51,60,375,4,3,261,28,16,26,0.615,32,52,0.615,0.615,22,31,0.71
22201142,True,OKC,14400,17.87,27,53,78,379,1,3,262,19,20,42,0.476,19,45,0.422,0.448,12,17,0.706
22201142,False,DET,14400,18.21,21,66,86,397,4,0,278,27,17,30,0.567,23,50,0.46,0.5,20,34,0.588
22201143,True,SAS,14400,19.25,20,55,74,431,7,0,301,31,22,42,0.524,23,53,0.434,0.474,23,31,0.742
22201143,False,UTA,14400,18.83,22,52,72,394,4,2,275,28,22,40,0.55,27,50,0.54,0.544,25,35,0.714
22201144,True,PHX,14400,16.92,41,58,96,339,3,1,218,23,13,36,0.361,27,60,0.45,0.417,11,18,0.611
22201144,False,MIN,14400,17.27,32,63,92,409,1,4,285,24,21,43,0.488,19,47,0.404,0.444,14,27,0.519
22201145,True,POR,14400,18.02,16,59,74,373,1,0,251,18,15,36,0.417,14,56,0.25,0.323,21,32,0.656
22201145,False,SAC,14400,18.43,26,75,99,428,2,1,306,30,15,28,0.536,27,64,0.422,0.457,11,18,0.611
22201146,True,MIL,14400,17.68,34,48,80,407,2,2,274,22,13,33,0.394,25,68,0.368,0.376,23,28,0.821
22201146,False,BOS,14400,16.98,19,72,89,352,6,3,239,28,19,32,0.594,32,59,0.542,0.56,9,20,0.45
22201147,True,DEN,14400,16.68,24,50,72,403,4,4,288,21,16,29,0.552,16,51,0.314,0.4,13,23,0.565
22201147,False,NOP,14400,16.73,24,56,74,355,2,1,247,22,16,33,0.485,22,46,0.478,0.475,21,30,0.7
22201148,True,CHA,14400,18.31,16,51,65,466,2,1,351,27,12,30,0.4,23,47,0.489,0.455,17,29,0.586
22201148,False,CHI,14400,17.6,25,54,77,374,4,0,255,25,25,39,0.641,20,49,0.408,0.511,15,22,0.682
22201149,True,IND,14400,19.11,32,56,84,509,6,2,364,30,20,36,0.556,25,62,0.403,0.459,27,37,0.73
22201149,False,OKC,14400,19.0,33,63,92,340,1,3,217,21,26,38,0.684,16,50,0.32,0.477,20,33,0.606
22201150,True,PHI,14400,16.88,18,55,69,383,6,2,279,28,19,33,0.576,22,40,0.55,0.562,17,24,0.708
22201150,False,TOR,14400,17.62,26,39,64,399,5,4,282,26,15,28,0.536,27,56,0.482,0.5,16,23,0.696
22201151,True,WAS,14400,18.73,37,61,95,462,3,0,330,24,19,40,0.475,22,65,0.338,0.39,24,37,0.649
22201151,False,ORL,14400,18.46,21,70,90,375,4,2,256,26,25,49,0.51,19,39,0.487,0.5,15,25,0.6
22201152,True,BOS,14400,17.12,26,59,85,417,3,1,294,27,14,28,0.5,28,68,0.412,0.438,21,32,0.656
22201152,False,UTA,14400,18.4,25,55,79,392,3,1,267,23,19,42,0.452,27,54,0.5,0.479,17,25,0.68
22201153,True,BKN,14400,17.6,24,65,87,388,7,1,274,33,21,36,0.583,28,52,0.538,0.557,19,27,0.704
22201153,False,ATL,14400,17.5,27,43,69,380,2,3,255,23,16,29,0.552,23,62,0.371,0.429,20,27,0.741
22201154,True,CLE,14400,17.18,24,49,68,342,2,0,236,33,20,38,0.526,24,48,0.5,0.512,16,25,0.64
22201154,False,NYK,14400,17.55,25,52,76,377,6,3,254,24,17,39,0.436,32,53,0.604,0.527,15,29,0.517
22201155,True,HOU,14400,17.0,36,49,81,380,1,4,252,18,17,35,0.486,21,48,0.438,0.458,23,35,0.657
22201155,False,DET,14400,18.16,33,48,76,379,1,1,253,24,20,37,0.541,23,52,0.442,0.483,15,28,0.536
22201156,True,MEM,14400,17.88,35,71,105,396,3,1,274,25,26,51,0.51,17,45,0.378,0.448,17,30,0.567
22201156,False,LAC,14400,17.45,31,62,91,407,1,5,286,26,18,39,0.462,16,51,0.314,0.378,21,29,0.724
22201157,True,MIN,14400,17.6,23,43,65,439,2,2,312,25,20,39,0.513,21,56,0.375,0.432,25,37,0.676
22201157,False,LAL,14400,17.31,27,56,82,375,1,0,245,28,23,42,0.548,21,47,0.447,0.5,15,28,0.536
22201158,True,GSW,14400,18.16,25,52,76,472,5,0,352,37,19,32,0.594,28,61,0.459,0.505,17,29,0.586
22201158,False,SAS,14400,19.05,27,53,74,415,3,3,290,27,22,44,0.5,20,47,0.426,0.462,20,32,0.625
22201159,True,POR,14400,18.45,22,37,56,460,2,2,336,29,13,31,0.419,27,54,0.5,0.471,27,34,0.794
22201159,False,SAC,14400,18.58,20,50,67,441,6,0,321,38,24,35,0.686,30,53,0.566,0.614,11,20,0.55
22201160,True,PHX,14400,17.08,25,68,91,428,5,4,301,28,13,40,0.325,24,48,0.5,0.42,24,37,0.649
22201160,False,DEN,14400,17.41,33,55,84,378,3,3,258,19,15,36,0.417,23,59,0.39,0.4,12,25,0.48
22201161,True,MIA,14400,17.58,18,43,61,437,6,4,322,27,24,37,0.649,21,49,0.429,0.523,11,13,0.846
22201161,False,DAL,14400,16.94,9,54,61,367,6,1,257,32,15,22,0.682,32,55,0.582,0.61,15,17,0.882
22201162,True,NOP,14400,17.38,29,52,79,397,2,2,277,21,16,31,0.516,26,55,0.473,0.488,17,27,0.63
22201162,False,LAC,14400,16.99,25,44,67,364,3,4,256,25,16,25,0.64,26,60,0.433,0.494,13,23,0.565
22201163,True,CHA,14400,18.03,20,47,67,386,0,0,271,26,17,39,0.436,25,46,0.543,0.494,32,46,0.696
22201163,False,TOR,14400,17.79,33,50,82,423,6,2,297,38,31,46,0.674,25,58,0.431,0.538,21,35,0.6
22201164,True,BKN,14400,18.23,23,62,82,427,6,3,313,25,15,29,0.517,23,57,0.404,0.442,19,30,0.633
22201164,False,UTA,14400,18.27,27,54,78,387,1,4,261,24,21,41,0.512,19,50,0.38,0.44,14,19,0.737
22201165,True,CHI,14400,17.58,18,57,74,356,2,1,250,29,16,28,0.571,34,66,0.515,0.532,8,19,0.421
22201165,False,MEM,14400,17.7,20,50,67,427,3,4,304,29,13,31,0.419,26,53,0.491,0.464,20,26,0.769
22201166,True,MIN,14400,17.61,21,64,78,442,6,3,321,29,14,30,0.467,24,49,0.49,0.481,17,29,0.586
22201166,False,POR,14400,17.7,25,50,74,379,2,0,260,29,19,41,0.463,24,52,0.462,0.462,17,27,0.63
22201167,True,ATL,15900,19.58,35,59,89,390,1,3,253,28,25,46,0.543,26,62,0.419,0.472,24,34,0.706
22201167,False,DAL,15900,18.7,21,61,79,388,3,2,258,24,24,35,0.686,25,60,0.417,0.516,26,39,0.667
22201168,True,NYK,14400,17.96,20,47,66,398,9,0,284,31,22,42,0.524,24,46,0.522,0.523,13,24,0.542
22201168,False,WAS,14400,18.48,13,55,66,426,2,3,310,26,15,29,0.517,24,50,0.48,0.494,21,29,0.724
22201169,True,ORL,14400,18.22,17,51,65,376,5,5,262,30,15,25,0.6,28,50,0.56,0.573,7,15,0.467
22201169,False,DET,14400,18.51,26,42,60,431,3,3,304,22,13,28,0.464,19,50,0.38,0.41,19,24,0.792
22201170,True,SAC,15900,20.96,29,52,79,447,3,5,312,24,27,43,0.628,22,60,0.367,0.476,19,29,0.655
22201170,False,SAS,15900,21.56,29,59,84,455,3,7,318,31,27,48,0.563,25,50,0.5,0.531,25,37,0.676
22201171,True,HOU,14400,17.12,39,37,73,409,3,0,283,23,20,45,0.444,24,57,0.421,0.431,27,38,0.711
22201171,False,LAL,14400,16.95,18,73,89,366,3,4,246,36,25,37,0.676,27,56,0.482,0.559,21,39,0.538
22201172,True,OKC,14400,18.51,33,42,73,366,2,6,241,21,13,33,0.394,23,55,0.418,0.409,10,12,0.833
22201172,False,PHX,14400,17.47,20,59,75,416,6,1,301,31,19,30,0.633,27,51,0.529,0.568,14,33,0.424
22201173,True,CLE,14400,17.99,27,48,73,385,1,4,257,23,23,43,0.535,21,47,0.447,0.489,16,30,0.533
22201173,False,IND,14400,18.11,36,59,93,409,3,4,286,21,17,41,0.415,19,42,0.452,0.434,25,36,0.694
22201174,True,MIL,14400,16.83,21,59,78,363,4,2,252,28,13,21,0.619,33,59,0.559,0.575,9,19,0.474
22201174,False,PHI,14400,17.14,26,38,62,388,6,0,274,19,10,23,0.435,30,64,0.469,0.46,19,24,0.792
22201175,True,DEN,14400,17.15,25,62,87,377,2,1,249,24,18,41,0.439,26,59,0.441,0.44,25,41,0.61
22201175,False,GSW,14400,17.39,47,50,97,424,4,1,294,26,19,47,0.404,23,58,0.397,0.4,21,37,0.568
22201176,True,CHA,14400,18.84,16,58,71,400,3,4,282,27,11,27,0.407,25,50,0.5,0.468,18,33,0.545
22201176,False,TOR,14400,18.16,27,44,71,424,6,1,304,27,15,34,0.441,27,54,0.5,0.477,15,27,0.556
22201177,True,DET,14400,17.92,15,47,62,416,6,8,311,21,15,27,0.556,21,46,0.457,0.493,12,20,0.6
22201177,False,MIA,14400,17.57,13,47,59,410,3,2,301,26,15,29,0.517,26,51,0.51,0.513,14,18,0.778
22201178,True,ORL,14400,17.81,28,48,74,366,4,0,246,25,19,40,0.475,26,49,0.531,0.506,10,18,0.556
22201178,False,CLE,14400,17.47,11,49,60,382,6,4,270,23,15,30,0.5,27,54,0.5,0.5,17,35,0.486
22201179,True,WAS,14400,18.77,32,52,78,413,2,6,289,30,18,41,0.439,32,58,0.552,0.505,22,30,0.733
22201179,False,MIL,14400,17.77,25,70,87,377,2,4,246,33,22,35,0.629,28,57,0.491,0.543,19,31,0.613
22201180,True,BKN,14400,17.02,22,51,70,359,4,1,248,21,10,34,0.294,29,56,0.518,0.433,20,31,0.645
22201180,False,MIN,14400,17.06,20,53,71,380,3,2,270,21,27,45,0.6,14,40,0.35,0.482,16,28,0.571
22201181,True,PHI,14400,16.13,13,61,72,347,1,1,249,21,17,29,0.586,22,49,0.449,0.5,16,23,0.696
22201181,False,BOS,14400,15.7,30,45,73,370,4,0,251,28,13,30,0.433,25,61,0.41,0.418,11,19,0.579
22201182,True,CHI,14400,17.53,14,47,60,362,2,2,248,16,20,35,0.571,21,54,0.389,0.461,26,32,0.813
22201182,False,ATL,14400,17.7,15,61,76,390,0,2,270,26,27,45,0.6,21,41,0.512,0.558,20,32,0.625
22201183,True,HOU,14400,17.31,40,50,86,408,5,5,275,23,20,47,0.426,27,55,0.491,0.461,21,34,0.618
22201183,False,DEN,14400,17.12,24,62,81,406,2,3,284,26,18,32,0.563,23,55,0.418,0.471,24,46,0.522
22201184,True,MEM,14400,17.85,18,65,79,406,4,3,290,30,13,27,0.481,29,60,0.483,0.483,18,29,0.621
22201184,False,POR,14400,18.09,25,49,73,406,1,3,287,23,17,34,0.5,25,63,0.397,0.433,20,26,0.769
22201185,True,NOP,14400,17.9,19,45,64,427,3,6,310,20,18,40,0.45,19,44,0.432,0.44,14,19,0.737
22201185,False,SAC,14400,18.52,20,60,78,427,5,2,312,35,13,25,0.52,33,66,0.5,0.505,15,29,0.517
22201186,True,UTA,15900,19.09,21,59,76,396,6,2,272,29,17,33,0.515,30,57,0.526,0.522,21,26,0.808
22201186,False,LAL,15900,18.45,25,58,80,433,9,3,300,27,18,31,0.581,30,66,0.455,0.5,21,31,0.677
22201187,True,GSW,14400,17.88,39,60,92,442,6,2,308,25,18,37,0.486,29,58,0.5,0.495,16,31,0.516
22201187,False,OKC,14400,18.36,32,50,80,386,2,4,268,23,18,38,0.474,26,55,0.473,0.473,23,34,0.676
22201188,True,PHX,14400,17.41,25,61,85,398,7,6,274,25,16,34,0.471,27,55,0.491,0.483,10,22,0.455
22201188,False,SAS,14400,18.66,20,44,60,385,4,1,274,25,11,31,0.355,24,59,0.407,0.389,17,24,0.708
22201189,True,DET,14400,17.74,28,48,73,357,1,3,248,27,16,32,0.5,25,52,0.481,0.488,19,23,0.826
22201189,False,BKN,14400,17.3,23,58,81,411,5,0,295,36,16,25,0.64,29,61,0.475,0.523,16,26,0.615
22201190,True,IND,14400,18.77,23,53,72,447,5,4,325,33,20,38,0.526,25,49,0.51,0.517,26,36,0.722
22201190,False,NYK,14400,18.31,38,48,82,452,8,1,319,34,23,38,0.605,29,62,0.468,0.52,23,32,0.719
22201191,True,ATL,14400,18.13,28,49,74,384,4,5,258,30,12,27,0.444,31,57,0.544,0.512,21,35,0.6
22201191,False,WAS,14400,18.93,21,49,69,393,3,4,264,23,28,48,0.583,17,46,0.37,0.479,18,27,0.667
22201192,True,BOS,14400,17.32,27,63,88,400,3,2,277,20,17,34,0.5,21,55,0.382,0.427,16,22,0.727
22201192,False,TOR,14400,17.58,32,64,92,395,3,1,276,20,22,39,0.564,15,51,0.294,0.411,19,27,0.704
22201193,True,MIL,14400,17.01,30,59,87,372,2,4,253,26,12,26,0.462,27,66,0.409,0.424,12,16,0.75
22201193,False,CHI,14400,17.35,11,61,72,387,3,1,273,28,12,30,0.4,24,53,0.453,0.434,10,17,0.588
22201194,True,NOP,15900,19.5,20,65,83,439,4,3,306,35,8,25,0.32,36,63,0.571,0.5,21,27,0.778
22201194,False,MEM,15900,19.74,32,61,87,470,5,2,336,33,29,48,0.604,21,56,0.375,0.481,12,23,0.522
22201195,True,DAL,14400,17.25,14,63,77,371,3,2,251,24,10,23,0.435,34,66,0.515,0.494,20,36,0.556
22201195,False,SAC,14400,18.3,41,55,94,427,0,0,298,31,22,47,0.468,24,59,0.407,0.434,11,22,0.5
22201196,True,LAC,14400,17.48,15,44,57,376,1,4,257,23,15,24,0.625,28,58,0.483,0.524,17,25,0.68
22201196,False,LAL,14400,17.46,20,48,66,374,2,2,249,27,17,32,0.531,28,57,0.491,0.506,12,16,0.75
22201197,True,ORL,14400,18.21,29,46,75,415,2,2,295,21,13,35,0.371,20,48,0.417,0.398,15,27,0.556
22201197,False,CLE,14400,18.15,21,65,86,401,3,1,285,31,16,32,0.5,30,56,0.536,0.523,14,23,0.609
22201198,True,PHI,14400,16.93,9,45,53,390,2,2,281,23,20,28,0.714,19,48,0.396,0.513,16,21,0.762
22201198,False,MIA,14400,17.71,17,45,61,449,7,3,333,39,18,29,0.621,31,59,0.525,0.557,14,15,0.933
22201199,True,SAS,14400,0.0,0,0,0,0,0,0,0,29,0,0,0.0,0,0,0.0,0.443,0,0,0.0
22201199,False,POR,14400,0.0,0,0,0,0,0,0,0,34,0,0,0.0,0,0,0.0,0.531,0,0,0.0
22201200,True,UTA,14400,18.12,17,66,82,398,4,0,276,24,22,38,0.579,19,45,0.422,0.494,19,27,0.704
22201200,False,OKC,14400,18.19,38,54,88,450,5,4,319,29,14,28,0.5,25,69,0.362,0.402,28,33,0.848
22201201,True,PHX,14400,16.93,20,40,57,384,4,4,277,26,11,27,0.407,30,52,0.577,0.519,24,30,0.8
22201201,False,DEN,14400,17.48,22,43,63,363,2,1,249,24,19,33,0.576,25,50,0.5,0.53,9,13,0.692
22201202,True,CHA,14400,18.34,28,55,80,425,2,3,302,22,14,34,0.412,24,54,0.444,0.432,24,40,0.6
22201202,False,HOU,14400,17.43,30,63,90,386,2,2,259,21,24,44,0.545,18,45,0.4,0.472,18,24,0.75
22201203,True,IND,14400,18.2,29,51,77,412,3,3,288,29,16,30,0.533,25,53,0.472,0.494,16,25,0.64
22201203,False,DET,14400,18.81,26,44,66,389,5,2,264,24,16,31,0.516,28,59,0.475,0.489,20,29,0.69
22201204,True,WAS,14400,18.28,24,64,85,431,5,6,305,23,25,38,0.658,14,46,0.304,0.464,17,25,0.68
22201204,False,MIA,14400,18.69,38,57,92,426,3,1,295,26,20,36,0.556,23,62,0.371,0.439,19,24,0.792
22201205,True,ATL,15900,19.45,19,50,66,409,2,5,275,32,20,32,0.625,31,60,0.517,0.554,26,42,0.619
22201205,False,PHI,15900,20.33,34,62,90,439,0,6,296,33,25,51,0.49,26,51,0.51,0.5,27,34,0.794
22201206,True,BOS,14400,17.4,22,57,77,406,5,1,287,37,18,23,0.783,27,58,0.466,0.556,16,25,0.64
22201206,False,TOR,14400,17.75,24,45,65,403,3,1,289,21,17,32,0.531,23,61,0.377,0.43,21,23,0.913
22201207,True,BKN,14400,17.51,23,68,90,413,5,5,298,27,12,26,0.462,23,63,0.365,0.393,19,22,0.864
22201207,False,ORL,14400,18.35,30,64,94,359,0,1,236,17,14,29,0.483,17,58,0.293,0.356,17,25,0.68
22201208,True,MIL,14400,17.65,26,46,70,409,1,2,279,30,15,32,0.469,27,60,0.45,0.457,22,27,0.815
22201208,False,MEM,14400,17.84,19,57,75,415,4,2,293,39,19,30,0.633,34,63,0.54,0.57,11,20,0.55
22201209,True,NOP,14400,17.15,15,58,69,399,5,2,293,27,20,30,0.667,22,49,0.449,0.532,16,23,0.696
22201209,False,NYK,14400,17.68,15,37,51,411,4,2,298,19,19,36,0.528,19,52,0.365,0.432,19,22,0.864
22201210,True,DAL,14400,17.19,22,53,72,427,5,1,310,23,14,26,0.538,28,67,0.418,0.452,13,21,0.619
22201210,False,CHI,14400,17.74,22,59,78,386,2,2,270,24,21,37,0.568,25,51,0.49,0.523,15,21,0.714
22201211,True,SAC,14400,18.61,38,44,81,439,4,3,314,24,19,46,0.413,19,52,0.365,0.388,18,28,0.643
22201211,False,GSW,14400,17.57,18,65,82,462,5,2,337,36,20,30,0.667,21,48,0.438,0.526,19,30,0.633
22201212,True,LAL,14400,17.24,21,69,88,372,1,0,250,25,17,39,0.436,28,53,0.528,0.489,17,26,0.654
22201212,False,PHX,14400,18.45,21,52,72,407,5,2,284,23,24,40,0.6,19,64,0.297,0.413,18,29,0.621
22201213,True,UTA,14400,18.57,28,64,89,440,7,1,311,30,23,48,0.479,21,52,0.404,0.44,20,27,0.741
22201213,False,DEN,14400,17.66,13,60,71,464,6,3,342,32,19,29,0.655,22,61,0.361,0.456,22,33,0.667
22201214,True,SAS,14400,0.0,0,0,0,0,0,0,0,34,0,0,0.0,0,0,0.0,0.526,0,0,0.0
22201214,False,MIN,14400,0.0,0,0,0,0,0,0,0,42,0,0,0.0,0,0,0.0,0.554,0,0,0.0
22201215,True,LAC,14400,17.49,30,51,76,401,6,3,270,30,27,40,0.675,22,53,0.415,0.527,18,28,0.643
22201215,False,POR,14400,18.07,15,48,62,389,3,5,271,32,17,30,0.567,30,59,0.508,0.528,28,37,0.757
22201216,True,BOS,14400,18.05,22,56,77,407,3,4,288,33,13,26,0.5,29,63,0.46,0.472,21,28,0.75
22201216,False,ATL,14400,17.58,32,56,87,353,2,3,235,27,19,32,0.594,25,65,0.385,0.454,11,22,0.5
22201217,True,BKN,14400,17.72,20,47,64,347,1,2,221,22,15,35,0.429,20,48,0.417,0.422,29,40,0.725
22201217,False,PHI,14400,17.91,29,57,84,422,4,0,291,31,26,45,0.578,27,56,0.482,0.525,15,29,0.517
22201218,True,CLE,14400,18.19,27,49,74,412,2,1,291,27,13,32,0.406,22,57,0.386,0.393,11,16,0.688
22201218,False,CHA,14400,18.16,16,67,83,416,2,4,295,23,18,34,0.529,19,47,0.404,0.457,17,26,0.654
22201219,True,MIA,14400,17.36,17,58,72,420,4,3,302,30,13,19,0.684,32,64,0.5,0.542,16,23,0.696
22201219,False,ORL,14400,17.83,33,48,77,427,6,1,297,29,14,27,0.519,24,63,0.381,0.422,11,14,0.786
22201220,True,NYK,14400,19.0,33,50,80,436,4,1,291,29,25,46,0.543,27,62,0.435,0.481,17,30,0.567
22201220,False,IND,14400,18.63,21,60,77,458,0,4,328,33,14,34,0.412,32,55,0.582,0.517,32,48,0.667
22201221,True,TOR,14400,18.14,19,54,71,411,3,2,297,29,21,31,0.677,27,64,0.422,0.505,13,18,0.722
22201221,False,MIL,14400,17.81,16,56,72,404,3,2,286,28,18,34,0.529,20,48,0.417,0.463,22,28,0.786
22201222,True,WAS,14400,18.43,34,52,80,422,3,2,294,28,18,36,0.5,23,60,0.383,0.423,25,44,0.568
22201222,False,HOU,14400,17.51,27,62,87,411,4,4,283,24,20,43,0.465,23,46,0.5,0.489,22,29,0.759
22201223,True,CHI,14400,17.59,19,58,77,363,0,3,245,21,21,40,0.525,19,55,0.345,0.421,13,21,0.619
22201223,False,DET,14400,18.17,26,57,81,419,4,0,283,20,16,37,0.432,15,48,0.313,0.365,16,31,0.516
22201224,True,DAL,14400,18.61,21,62,79,389,5,2,266,28,21,35,0.6,25,73,0.342,0.426,23,34,0.676
22201224,False,SAS,14400,19.41,29,74,100,416,4,3,283,31,25,49,0.51,26,55,0.473,0.49,23,39,0.59
22201225,True,MIN,14400,18.07,15,73,84,380,2,1,259,25,16,29,0.552,23,53,0.434,0.476,15,27,0.556
22201225,False,NOP,14400,18.2,33,55,84,408,3,2,279,18,17,40,0.425,23,50,0.46,0.444,16,24,0.667
22201226,True,OKC,14400,18.41,25,61,83,437,2,2,314,30,21,35,0.6,24,55,0.436,0.5,27,41,0.659
22201226,False,MEM,14400,18.23,26,55,79,376,3,3,257,25,19,32,0.594,21,60,0.35,0.435,25,35,0.714
22201227,True,DEN,14400,17.14,30,54,82,378,3,2,259,25,20,35,0.571,22,49,0.449,0.5,18,25,0.72
22201227,False,SAC,14400,17.9,24,45,65,470,3,1,354,24,13,25,0.52,24,60,0.4,0.435,24,39,0.615
22201228,True,LAL,14400,17.16,19,56,74,408,3,4,285,28,14,27,0.519,33,69,0.478,0.485,27,37,0.73
22201228,False,UTA,14400,18.24,17,61,76,415,9,0,289,31,28,48,0.583,23,53,0.434,0.505,18,25,0.72
22201229,True,PHX,14400,18.09,35,52,83,420,2,1,296,29,15,34,0.441,27,65,0.415,0.424,21,35,0.6
22201229,False,LAC,14400,17.44,31,60,89,360,2,1,230,22,25,50,0.5,24,50,0.48,0.49,20,34,0.588
22201230,True,POR,14400,18.26,16,48,64,393,4,1,268,25,16,41,0.39,22,54,0.407,0.4,24,33,0.727
22201230,False,GSW,14400,18.08,23,70,89,481,8,1,357,47,19,29,0.655,39,67,0.582,0.604,20,28,0.714
42200101,True,MIL,14400,17.79,20,42,60,380,2,4,257,29,21,30,0.7,24,61,0.393,0.495,18,24,0.75
42200101,False,MIA,14400,18.02,14,65,76,409,2,2,297,32,20,29,0.69,29,54,0.537,0.595,10,11,0.909
42200102,True,MIL,14400,18.06,21,47,64,422,2,0,302,35,20,36,0.556,33,63,0.524,0.535,15,17,0.882
42200102,False,MIA,14400,18.18,14,49,61,382,2,1,268,26,18,29,0.621,27,55,0.491,0.536,17,23,0.739
42200103,True,MIA,14400,17.55,19,64,83,375,2,3,261,22,17,27,0.63,28,57,0.491,0.536,10,15,0.667
42200103,False,MIL,14400,17.26,24,50,73,405,5,1,284,22,16,32,0.5,22,53,0.415,0.447,14,19,0.737
42200104,True,MIA,14400,18.33,26,71,95,371,1,0,248,21,13,35,0.371,30,52,0.577,0.494,19,30,0.633
42200104,False,MIL,14400,17.51,30,46,73,401,3,2,269,28,20,42,0.476,21,55,0.382,0.433,13,24,0.542
42200105,True,MIL,15900,19.22,26,69,90,394,4,2,259,20,19,39,0.487,23,52,0.442,0.462,17,26,0.654
42200105,False,MIA,15900,19.91,21,52,70,403,1,2,266,25,19,40,0.475,31,70,0.443,0.455,13,19,0.684
42200111,True,BOS,14400,16.93,26,62,84,384,2,2,258,25,14,28,0.5,28,60,0.467,0.477,20,35,0.571
42200111,False,ATL,14400,17.48,30,60,89,350,4,1,224,23,12,38,0.316,26,60,0.433,0.388,22,38,0.579
42200112,True,BOS,14400,16.84,19,68,85,354,4,0,238,28,19,36,0.528,29,50,0.58,0.558,13,23,0.565
42200112,False,ATL,14400,17.21,41,44,83,374,3,0,247,21,13,34,0.382,30,67,0.448,0.426,27,41,0.659
42200113,True,ATL,14400,17.32,23,55,75,354,1,2,227,24,17,32,0.531,34,59,0.576,0.56,15,21,0.714
42200113,False,BOS,14400,16.61,23,52,72,340,3,1,227,31,15,27,0.556,30,65,0.462,0.489,16,27,0.593
42200114,True,ATL,14400,17.9,24,54,76,361,2,0,233,25,19,39,0.487,24,59,0.407,0.439,23,35,0.657
42200114,False,BOS,14400,17.32,22,65,86,374,8,3,248,25,23,37,0.622,23,52,0.442,0.517,12,19,0.632
42200115,True,BOS,14400,16.39,19,59,77,370,6,0,254,31,17,30,0.567,32,62,0.516,0.533,12,21,0.571
42200115,False,ATL,14400,16.87,25,48,70,349,1,1,235,26,13,31,0.419,32,65,0.492,0.469,22,30,0.733
42200116,True,ATL,14400,17.39,23,56,78,332,5,2,211,28,16,33,0.485,28,60,0.467,0.468,19,28,0.679
42200116,False,BOS,14400,16.72,19,60,77,358,3,1,237,24,19,32,0.594,28,62,0.452,0.5,14,26,0.538
42200121,True,PHI,14400,16.83,30,41,69,402,5,3,286,32,9,29,0.31,33,60,0.55,0.472,11,16,0.688
42200121,False,BKN,14400,17.35,15,51,65,354,1,2,248,23,15,24,0.625,24,46,0.522,0.557,14,26,0.538
42200122,True,PHI,14400,16.34,28,67,92,397,4,1,281,21,13,28,0.464,23,52,0.442,0.45,5,14,0.357
42200122,False,BKN,14400,16.77,11,43,53,433,5,2,321,24,7,22,0.318,23,58,0.397,0.375,20,33,0.606
42200123,True,BKN,14400,16.64,21,49,70,345,3,2,241,22,16,27,0.593,17,51,0.333,0.43,15,27,0.556
42200123,False,PHI,14400,16.45,23,55,75,381,7,0,266,15,13,31,0.419,27,51,0.529,0.488,12,19,0.632
42200124,True,BKN,14400,17.01,16,67,83,355,4,1,248,20,12,20,0.6,21,60,0.35,0.413,9,24,0.375
42200124,False,PHI,14400,16.81,34,57,88,366,1,0,249,19,15,46,0.326,21,45,0.467,0.396,14,20,0.7
42200131,True,CLE,14400,16.97,23,45,67,359,2,2,243,20,18,38,0.474,18,45,0.4,0.434,14,23,0.609
42200131,False,NYK,14400,17.32,32,55,84,369,0,3,245,18,14,30,0.467,23,58,0.397,0.42,16,26,0.615
42200132,True,CLE,14400,16.9,24,59,79,341,1,2,230,26,16,30,0.533,22,47,0.468,0.494,16,26,0.615
42200132,False,NYK,14400,16.76,32,43,75,350,1,2,234,16,14,35,0.4,15,44,0.341,0.367,14,20,0.7
42200133,True,NYK,14400,17.06,26,53,76,355,1,0,240,21,19,31,0.613,20,52,0.385,0.47,13,20,0.65
42200133,False,CLE,14400,16.68,29,56,83,335,3,2,222,16,12,24,0.5,19,56,0.339,0.388,17,21,0.81
42200134,True,NYK,14400,16.75,27,59,83,341,5,3,225,15,13,33,0.394,25,51,0.49,0.452,17,23,0.739
