gameid,home,team,SEC,pctFGA2P,pctFGA3P,pctPTS2P,pctPTSmidrange2P,pctPTS3P,pctFBPTS,pctPTSFT,pctPTSoffTOV,pctPIP,pctAST2P,pctUAST2P,pctAST3P,pctUAST3P,pctASTFGM,pctUASTFGM
22201090,True,MIN,14400,0.717,0.283,0.544,0.048,0.264,0.152,0.192,0.192,0.496,0.5,0.5,0.909,0.091,0.6,0.4
22201090,False,ATL,14400,0.694,0.306,0.532,0.129,0.29,0.129,0.177,0.089,0.403,0.576,0.424,0.75,0.25,0.622,0.378
22201091,True,UTA,14400,0.573,0.427,0.487,0.035,0.287,0.096,0.226,0.113,0.452,0.571,0.429,0.727,0.273,0.615,0.385
22201091,False,POR,14400,0.559,0.441,0.504,0.016,0.307,0.142,0.189,0.134,0.488,0.531,0.469,0.846,0.154,0.622,0.378
22201092,True,LAL,14400,0.757,0.243,0.508,0.098,0.197,0.139,0.295,0.221,0.41,0.613,0.387,1.0,0.0,0.692,0.308
22201092,False,PHX,14400,0.656,0.344,0.541,0.144,0.324,0.117,0.135,0.162,0.396,0.433,0.567,0.833,0.167,0.548,0.452
22201093,True,ORL,14400,0.632,0.368,0.486,0.036,0.351,0.135,0.162,0.117,0.45,0.444,0.556,1.0,0.0,0.625,0.375
22201093,False,NYK,14400,0.545,0.455,0.472,0.019,0.34,0.189,0.189,0.264,0.453,0.64,0.36,0.833,0.167,0.703,0.297
22201094,True,BKN,14400,0.58,0.42,0.474,0.07,0.316,0.096,0.211,0.175,0.404,0.481,0.519,0.917,0.083,0.615,0.385
22201094,False,CLE,14400,0.64,0.36,0.517,0.017,0.31,0.121,0.172,0.172,0.5,0.5,0.5,0.75,0.25,0.571,0.429
22201095,True,NOP,14400,0.653,0.347,0.591,0.052,0.287,0.113,0.122,0.174,0.539,0.441,0.559,1.0,0.0,0.578,0.422
22201095,False,CHA,14400,0.554,0.446,0.604,0.146,0.281,0.188,0.115,0.073,0.458,0.552,0.448,0.889,0.111,0.632,0.368
22201096,True,LAC,14400,0.56,0.44,0.457,0.157,0.425,0.094,0.118,0.173,0.299,0.586,0.414,0.944,0.056,0.723,0.277
22201096,False,OKC,14400,0.581,0.419,0.533,0.095,0.371,0.057,0.095,0.162,0.438,0.464,0.536,0.846,0.154,0.585,0.415
22201097,True,BOS,14400,0.548,0.452,0.433,0.033,0.45,0.133,0.117,0.175,0.4,0.538,0.462,0.778,0.222,0.636,0.364
22201097,False,IND,14400,0.69,0.31,0.737,0.147,0.126,0.084,0.137,0.126,0.589,0.6,0.4,0.75,0.25,0.615,0.385
22201098,True,WAS,14400,0.647,0.353,0.529,0.103,0.331,0.059,0.14,0.059,0.426,0.389,0.611,1.0,0.0,0.569,0.431
22201098,False,SAS,14400,0.624,0.376,0.613,0.097,0.315,0.073,0.073,0.089,0.516,0.579,0.421,1.0,0.0,0.686,0.314
22201099,True,TOR,14400,0.598,0.402,0.475,0.102,0.331,0.203,0.195,0.22,0.373,0.5,0.5,0.846,0.154,0.61,0.39
22201099,False,DET,14400,0.658,0.342,0.577,0.082,0.186,0.196,0.237,0.144,0.495,0.679,0.321,0.667,0.333,0.676,0.324
22201100,True,MEM,14400,0.548,0.452,0.424,0.013,0.497,0.219,0.079,0.132,0.411,0.5,0.5,0.8,0.2,0.632,0.368
22201100,False,HOU,14400,0.736,0.264,0.702,0.07,0.184,0.281,0.114,0.132,0.632,0.475,0.525,0.857,0.143,0.532,0.468
22201101,True,DAL,14400,0.571,0.429,0.587,0.073,0.248,0.064,0.165,0.083,0.514,0.563,0.438,0.778,0.222,0.61,0.39
22201101,False,CHA,14400,0.685,0.315,0.547,0.12,0.282,0.128,0.171,0.094,0.427,0.656,0.344,1.0,0.0,0.744,0.256
22201102,True,UTA,14400,0.615,0.385,0.5,0.086,0.284,0.112,0.216,0.138,0.414,0.586,0.414,1.0,0.0,0.7,0.3
22201102,False,MIL,14400,0.495,0.505,0.458,0.056,0.458,0.153,0.083,0.118,0.403,0.727,0.273,0.818,0.182,0.764,0.236
22201103,True,GSW,14400,0.432,0.568,0.4,0.05,0.45,0.058,0.15,0.1,0.35,0.583,0.417,0.722,0.278,0.643,0.357
22201103,False,PHI,14400,0.628,0.372,0.536,0.089,0.214,0.143,0.25,0.134,0.446,0.567,0.433,0.75,0.25,0.605,0.395
22201104,True,POR,14400,0.64,0.36,0.646,0.083,0.188,0.135,0.167,0.188,0.563,0.613,0.387,0.667,0.333,0.622,0.378
22201104,False,CHI,14400,0.667,0.333,0.5,0.081,0.411,0.048,0.089,0.113,0.419,0.645,0.355,0.765,0.235,0.688,0.313
22201105,True,SAC,14400,0.562,0.438,0.504,0.015,0.289,0.052,0.207,0.141,0.489,0.5,0.5,0.923,0.077,0.617,0.383
22201105,False,PHX,14400,0.674,0.326,0.614,0.173,0.213,0.055,0.173,0.031,0.441,0.615,0.385,1.0,0.0,0.688,0.313
22201106,True,LAL,14400,0.626,0.374,0.517,0.052,0.31,0.095,0.172,0.078,0.466,0.367,0.633,0.75,0.25,0.476,0.524
22201106,False,OKC,14400,0.609,0.391,0.468,0.036,0.378,0.18,0.153,0.09,0.432,0.346,0.654,0.857,0.143,0.525,0.475
22201107,True,ATL,14400,0.688,0.313,0.531,0.0,0.315,0.056,0.154,0.168,0.531,0.526,0.474,0.867,0.133,0.623,0.377
22201107,False,IND,14400,0.615,0.385,0.585,0.123,0.323,0.077,0.092,0.146,0.462,0.605,0.395,0.714,0.286,0.635,0.365
22201108,True,MIA,14400,0.625,0.375,0.52,0.08,0.36,0.05,0.12,0.07,0.44,0.462,0.538,0.833,0.167,0.579,0.421
22201108,False,BKN,14400,0.551,0.449,0.403,0.078,0.419,0.124,0.178,0.178,0.326,0.538,0.462,0.889,0.111,0.682,0.318
22201109,True,DEN,14400,0.596,0.404,0.496,0.062,0.349,0.078,0.155,0.14,0.434,0.563,0.438,0.667,0.333,0.596,0.404
22201109,False,MIL,14400,0.591,0.409,0.566,0.113,0.255,0.16,0.179,0.075,0.453,0.633,0.367,0.778,0.222,0.667,0.333
22201110,True,PHX,14400,0.656,0.344,0.512,0.176,0.36,0.056,0.128,0.12,0.336,0.656,0.344,0.933,0.067,0.745,0.255
22201110,False,PHI,14400,0.603,0.397,0.4,0.057,0.371,0.105,0.229,0.048,0.343,0.429,0.571,0.923,0.077,0.618,0.382
22201111,True,SAC,14400,0.547,0.453,0.463,0.05,0.397,0.091,0.14,0.198,0.413,0.5,0.5,1.0,0.0,0.682,0.318
22201111,False,UTA,14400,0.692,0.308,0.673,0.053,0.239,0.018,0.088,0.097,0.619,0.553,0.447,1.0,0.0,0.638,0.362
22201112,True,LAC,14400,0.56,0.44,0.436,0.091,0.409,0.127,0.155,0.191,0.345,0.583,0.417,1.0,0.0,0.744,0.256
22201112,False,NOP,14400,0.646,0.354,0.458,0.046,0.481,0.107,0.061,0.214,0.412,0.567,0.433,0.905,0.095,0.706,0.294
22201113,True,CHA,14400,0.67,0.33,0.491,0.055,0.327,0.127,0.182,0.091,0.436,0.63,0.37,0.833,0.167,0.692,0.308
22201113,False,DAL,14400,0.417,0.583,0.25,0.0,0.548,0.019,0.202,0.087,0.25,0.462,0.538,0.632,0.368,0.563,0.438
22201114,True,LAL,14400,0.52,0.48,0.463,0.037,0.361,0.046,0.176,0.148,0.426,0.48,0.52,0.923,0.077,0.632,0.368
22201114,False,CHI,14400,0.644,0.356,0.559,0.136,0.356,0.127,0.085,0.288,0.424,0.576,0.424,0.929,0.071,0.681,0.319
22201115,True,ATL,14400,0.684,0.316,0.639,0.084,0.176,0.101,0.185,0.05,0.555,0.605,0.395,0.571,0.429,0.6,0.4
22201115,False,MEM,14400,0.629,0.371,0.569,0.065,0.317,0.195,0.114,0.057,0.504,0.457,0.543,0.923,0.077,0.583,0.417
22201116,True,BOS,14400,0.516,0.484,0.496,0.044,0.394,0.212,0.109,0.161,0.453,0.412,0.588,0.833,0.167,0.558,0.442
22201116,False,SAS,14400,0.629,0.371,0.602,0.108,0.258,0.086,0.14,0.129,0.495,0.536,0.464,0.875,0.125,0.611,0.389
22201117,True,CLE,14400,0.639,0.361,0.556,0.056,0.25,0.093,0.194,0.194,0.5,0.467,0.533,0.667,0.333,0.513,0.487
22201117,False,HOU,14400,0.688,0.313,0.637,0.154,0.198,0.11,0.165,0.143,0.484,0.517,0.483,0.833,0.167,0.571,0.429
22201118,True,ORL,14400,0.741,0.259,0.639,0.151,0.176,0.176,0.185,0.151,0.487,0.605,0.395,1.0,0.0,0.667,0.333
22201118,False,BKN,14400,0.615,0.385,0.547,0.189,0.226,0.094,0.226,0.075,0.358,0.414,0.586,0.625,0.375,0.459,0.541
22201119,True,TOR,14400,0.684,0.316,0.596,0.123,0.289,0.246,0.114,0.219,0.474,0.441,0.559,0.636,0.364,0.489,0.511
22201119,False,WAS,14400,0.581,0.419,0.423,0.077,0.462,0.212,0.115,0.106,0.346,0.455,0.545,0.938,0.063,0.658,0.342
22201120,True,POR,14400,0.61,0.39,0.446,0.071,0.375,0.161,0.179,0.098,0.375,0.28,0.72,0.786,0.214,0.462,0.538
22201120,False,OKC,14400,0.628,0.372,0.492,0.017,0.305,0.22,0.203,0.246,0.475,0.414,0.586,0.917,0.083,0.561,0.439
22201121,True,GSW,14400,0.512,0.488,0.396,0.104,0.469,0.094,0.135,0.188,0.292,0.632,0.368,0.867,0.133,0.735,0.265
22201121,False,MIN,14400,0.5,0.5,0.343,0.0,0.515,0.101,0.141,0.242,0.343,0.588,0.412,0.882,0.118,0.735,0.265
22201122,True,DET,14400,0.739,0.261,0.581,0.154,0.179,0.06,0.239,0.103,0.427,0.529,0.471,0.571,0.429,0.537,0.463
22201122,False,MIL,14400,0.526,0.474,0.492,0.19,0.333,0.095,0.175,0.095,0.302,0.484,0.516,0.929,0.071,0.622,0.378
22201123,True,IND,14400,0.699,0.301,0.596,0.212,0.231,0.106,0.173,0.163,0.385,0.387,0.613,1.0,0.0,0.513,0.487
22201123,False,DAL,14400,0.554,0.446,0.457,0.079,0.425,0.11,0.118,0.173,0.378,0.552,0.448,0.722,0.278,0.617,0.383
22201124,True,NYK,14400,0.547,0.453,0.482,0.029,0.372,0.131,0.146,0.153,0.453,0.606,0.394,0.882,0.118,0.7,0.3
22201124,False,HOU,14400,0.701,0.299,0.609,0.104,0.183,0.139,0.209,0.139,0.504,0.486,0.514,1.0,0.0,0.571,0.429
22201125,True,UTA,14400,0.581,0.419,0.563,0.019,0.262,0.146,0.175,0.029,0.544,0.552,0.448,1.0,0.0,0.658,0.342
22201125,False,PHX,14400,0.644,0.356,0.547,0.154,0.282,0.128,0.171,0.128,0.393,0.625,0.375,1.0,0.0,0.721,0.279
22201126,True,DEN,14400,0.624,0.376,0.552,0.052,0.284,0.147,0.164,0.069,0.5,0.719,0.281,1.0,0.0,0.791,0.209
22201126,False,PHI,14400,0.663,0.337,0.631,0.018,0.216,0.198,0.153,0.153,0.613,0.343,0.657,0.75,0.25,0.419,0.581
22201127,True,POR,14400,0.633,0.367,0.622,0.022,0.233,0.056,0.144,0.2,0.6,0.357,0.643,0.714,0.286,0.429,0.571
22201127,False,NOP,14400,0.674,0.326,0.597,0.097,0.29,0.21,0.113,0.161,0.5,0.595,0.405,0.75,0.25,0.633,0.367
22201128,True,SAC,14400,0.679,0.321,0.591,0.07,0.13,0.078,0.278,0.043,0.522,0.324,0.676,1.0,0.0,0.41,0.59
22201128,False,MIN,14400,0.721,0.279,0.588,0.134,0.227,0.05,0.185,0.092,0.454,0.686,0.314,1.0,0.0,0.75,0.25
22201129,True,LAC,14400,0.506,0.494,0.452,0.065,0.484,0.21,0.065,0.177,0.387,0.821,0.179,0.9,0.1,0.854,0.146
22201129,False,CHI,14400,0.72,0.28,0.625,0.196,0.241,0.134,0.134,0.205,0.429,0.514,0.486,0.889,0.111,0.591,0.409
22201130,True,WAS,14400,0.626,0.374,0.631,0.154,0.3,0.146,0.069,0.123,0.477,0.561,0.439,0.769,0.231,0.611,0.389
22201130,False,BOS,14400,0.527,0.473,0.613,0.036,0.297,0.099,0.09,0.09,0.577,0.618,0.382,0.727,0.273,0.644,0.356
22201131,True,ATL,14400,0.697,0.303,0.483,0.117,0.3,0.05,0.217,0.1,0.367,0.586,0.414,0.667,0.333,0.61,0.39
22201131,False,CLE,14400,0.731,0.269,0.644,0.034,0.229,0.102,0.127,0.178,0.61,0.368,0.632,0.667,0.333,0.426,0.574
22201132,True,TOR,14400,0.613,0.387,0.698,0.113,0.226,0.217,0.075,0.189,0.585,0.649,0.351,1.0,0.0,0.711,0.289
22201132,False,MIA,14400,0.588,0.413,0.478,0.087,0.326,0.109,0.196,0.12,0.391,0.455,0.545,0.8,0.2,0.563,0.438
22201133,True,MEM,14400,0.614,0.386,0.531,0.053,0.319,0.177,0.15,0.142,0.478,0.533,0.467,0.833,0.167,0.619,0.381
22201133,False,ORL,14400,0.51,0.49,0.5,0.167,0.389,0.046,0.111,0.222,0.333,0.444,0.556,0.857,0.143,0.585,0.415
22201134,True,OKC,14400,0.688,0.313,0.582,0.03,0.246,0.127,0.172,0.172,0.552,0.385,0.615,0.909,0.091,0.5,0.5
22201134,False,CHA,14400,0.628,0.372,0.555,0.029,0.307,0.117,0.139,0.109,0.526,0.553,0.447,0.929,0.071,0.654,0.346
22201135,True,GSW,14400,0.512,0.488,0.417,0.033,0.45,0.1,0.133,0.192,0.383,0.72,0.28,0.778,0.222,0.744,0.256
22201135,False,NOP,14400,0.7,0.3,0.55,0.092,0.33,0.202,0.119,0.165,0.459,0.667,0.333,0.833,0.167,0.714,0.286
22201136,True,IND,14400,0.703,0.297,0.574,0.103,0.309,0.088,0.118,0.184,0.471,0.615,0.385,0.857,0.143,0.679,0.321
22201136,False,MIL,14400,0.731,0.269,0.644,0.067,0.201,0.121,0.154,0.094,0.577,0.417,0.583,0.8,0.2,0.483,0.517
22201137,True,BKN,14400,0.573,0.427,0.439,0.065,0.415,0.098,0.146,0.089,0.374,0.63,0.37,0.941,0.059,0.75,0.25
22201137,False,HOU,14400,0.694,0.306,0.649,0.123,0.237,0.079,0.114,0.105,0.526,0.459,0.541,0.444,0.556,0.457,0.543
22201138,True,NYK,14400,0.592,0.408,0.495,0.059,0.386,0.139,0.119,0.079,0.436,0.36,0.64,1.0,0.0,0.579,0.421
22201138,False,MIA,14400,0.506,0.494,0.478,0.174,0.424,0.098,0.098,0.207,0.304,0.455,0.545,0.769,0.231,0.571,0.429
22201139,True,PHI,14400,0.55,0.45,0.345,0.069,0.44,0.095,0.216,0.164,0.276,0.6,0.4,0.824,0.176,0.703,0.297
22201139,False,DAL,14400,0.446,0.554,0.37,0.074,0.5,0.12,0.13,0.13,0.296,0.5,0.5,0.778,0.222,0.632,0.368
22201140,True,CHI,14400,0.625,0.375,0.655,0.127,0.245,0.2,0.1,0.245,0.527,0.611,0.389,1.0,0.0,0.689,0.311
22201140,False,LAL,14400,0.767,0.233,0.628,0.149,0.174,0.157,0.198,0.157,0.479,0.421,0.579,0.857,0.143,0.489,0.511
22201141,True,MEM,14400,0.663,0.337,0.576,0.03,0.25,0.22,0.174,0.106,0.545,0.474,0.526,0.727,0.273,0.531,0.469
22201141,False,LAC,14400,0.526,0.474,0.369,0.014,0.468,0.106,0.163,0.135,0.355,0.423,0.577,0.773,0.227,0.583,0.417
22201142,True,OKC,14400,0.667,0.333,0.542,0.056,0.28,0.187,0.178,0.28,0.486,0.379,0.621,0.8,0.2,0.487,0.513
22201142,False,DET,14400,0.588,0.413,0.453,0.019,0.453,0.019,0.094,0.094,0.434,0.5,0.5,0.938,0.063,0.675,0.325
22201143,True,SAS,14400,0.632,0.368,0.598,0.051,0.256,0.179,0.145,0.256,0.547,0.629,0.371,0.9,0.1,0.689,0.311
22201143,False,UTA,14400,0.656,0.344,0.578,0.031,0.281,0.109,0.141,0.203,0.547,0.486,0.514,0.833,0.167,0.571,0.429
22201144,True,PHX,14400,0.792,0.208,0.636,0.131,0.168,0.103,0.196,0.159,0.505,0.529,0.471,0.833,0.167,0.575,0.425
22201144,False,MIN,14400,0.611,0.389,0.56,0.12,0.36,0.07,0.08,0.1,0.44,0.536,0.464,0.75,0.25,0.6,0.4
22201145,True,POR,14400,0.581,0.419,0.525,0.075,0.338,0.175,0.138,0.063,0.45,0.524,0.476,0.778,0.222,0.6,0.4
22201145,False,SAC,14400,0.478,0.522,0.4,0.017,0.45,0.158,0.15,0.117,0.383,0.667,0.333,0.778,0.222,0.714,0.286
22201146,True,MIL,14400,0.574,0.426,0.485,0.121,0.424,0.081,0.091,0.091,0.364,0.5,0.5,0.714,0.286,0.579,0.421
22201146,False,BOS,14400,0.527,0.473,0.414,0.029,0.471,0.086,0.114,0.1,0.386,0.448,0.552,0.682,0.318,0.549,0.451
22201147,True,DEN,14400,0.65,0.35,0.636,0.045,0.136,0.091,0.227,0.114,0.591,0.607,0.393,1.0,0.0,0.656,0.344
22201147,False,NOP,14400,0.663,0.338,0.467,0.112,0.364,0.112,0.168,0.075,0.355,0.36,0.64,1.0,0.0,0.579,0.421
22201148,True,CHA,14400,0.519,0.481,0.462,0.044,0.462,0.165,0.077,0.11,0.418,0.619,0.381,1.0,0.0,0.771,0.229
22201148,False,CHI,14400,0.648,0.352,0.529,0.132,0.322,0.157,0.149,0.24,0.397,0.438,0.563,0.846,0.154,0.556,0.444
22201149,True,IND,14400,0.582,0.418,0.545,0.165,0.298,0.091,0.157,0.132,0.38,0.576,0.424,0.917,0.083,0.667,0.333
22201149,False,OKC,14400,0.659,0.341,0.65,0.034,0.103,0.265,0.248,0.231,0.615,0.474,0.526,0.75,0.25,0.5,0.5
22201150,True,PHI,14400,0.575,0.425,0.496,0.017,0.308,0.162,0.197,0.171,0.479,0.69,0.31,0.667,0.333,0.683,0.317
22201150,False,TOR,14400,0.69,0.31,0.618,0.127,0.218,0.164,0.164,0.2,0.491,0.559,0.441,0.875,0.125,0.619,0.381
22201151,True,WAS,14400,0.524,0.476,0.44,0.055,0.468,0.174,0.092,0.11,0.385,0.458,0.542,0.765,0.235,0.585,0.415
22201151,False,ORL,14400,0.727,0.273,0.621,0.121,0.207,0.069,0.172,0.155,0.5,0.5,0.5,1.0,0.0,0.591,0.409
22201152,True,BOS,14400,0.469,0.531,0.41,0.033,0.418,0.082,0.172,0.156,0.377,0.56,0.44,0.765,0.235,0.643,0.357
22201152,False,UTA,14400,0.698,0.302,0.649,0.053,0.237,0.175,0.114,0.132,0.596,0.378,0.622,1.0,0.0,0.5,0.5
22201153,True,BKN,14400,0.625,0.375,0.548,0.145,0.363,0.113,0.089,0.113,0.403,0.559,0.441,0.933,0.067,0.673,0.327
22201153,False,ATL,14400,0.593,0.407,0.579,0.168,0.224,0.196,0.196,0.159,0.411,0.516,0.484,0.875,0.125,0.59,0.41
22201154,True,CLE,14400,0.57,0.43,0.466,0.069,0.44,0.095,0.095,0.112,0.397,0.704,0.296,0.824,0.176,0.75,0.25
22201154,False,NYK,14400,0.613,0.387,0.492,0.077,0.392,0.1,0.115,0.123,0.415,0.406,0.594,0.647,0.353,0.49,0.51
22201155,True,HOU,14400,0.627,0.373,0.446,0.083,0.273,0.124,0.281,0.157,0.364,0.444,0.556,0.545,0.455,0.474,0.526
22201155,False,DET,14400,0.607,0.393,0.557,0.035,0.287,0.096,0.157,0.087,0.522,0.469,0.531,0.818,0.182,0.558,0.442
22201156,True,MEM,14400,0.656,0.344,0.63,0.074,0.25,0.222,0.12,0.222,0.556,0.5,0.5,0.889,0.111,0.581,0.419
22201156,False,LAC,14400,0.611,0.389,0.489,0.021,0.351,0.138,0.16,0.17,0.468,0.696,0.304,0.909,0.091,0.765,0.235
22201157,True,MIN,14400,0.589,0.411,0.505,0.036,0.351,0.117,0.144,0.126,0.468,0.5,0.5,0.846,0.154,0.61,0.39
22201157,False,LAL,14400,0.756,0.244,0.585,0.065,0.22,0.236,0.195,0.138,0.52,0.528,0.472,1.0,0.0,0.622,0.378
22201158,True,GSW,14400,0.473,0.527,0.4,0.046,0.485,0.092,0.115,0.131,0.354,0.692,0.308,0.905,0.095,0.787,0.213
22201158,False,SAS,14400,0.582,0.418,0.47,0.07,0.391,0.113,0.139,0.2,0.4,0.519,0.481,0.867,0.133,0.643,0.357
22201159,True,POR,14400,0.553,0.447,0.368,0.053,0.5,0.149,0.132,0.132,0.316,0.524,0.476,0.947,0.053,0.725,0.275
22201159,False,SAC,14400,0.557,0.443,0.507,0.043,0.413,0.188,0.08,0.188,0.464,0.6,0.4,0.895,0.105,0.704,0.296
22201160,True,PHX,14400,0.693,0.307,0.54,0.16,0.3,0.1,0.16,0.08,0.38,0.667,0.333,1.0,0.0,0.757,0.243
22201160,False,DEN,14400,0.726,0.274,0.688,0.022,0.194,0.237,0.118,0.14,0.667,0.469,0.531,0.667,0.333,0.5,0.5
22201161,True,MIA,14400,0.57,0.43,0.496,0.124,0.302,0.07,0.202,0.171,0.372,0.5,0.5,0.846,0.154,0.6,0.4
22201161,False,DAL,14400,0.558,0.442,0.541,0.098,0.344,0.131,0.115,0.139,0.443,0.606,0.394,0.857,0.143,0.681,0.319
22201162,True,NOP,14400,0.802,0.198,0.574,0.115,0.172,0.049,0.254,0.148,0.459,0.4,0.6,1.0,0.0,0.5,0.5
22201162,False,LAC,14400,0.659,0.341,0.544,0.105,0.289,0.114,0.167,0.096,0.439,0.452,0.548,1.0,0.0,0.595,0.405
22201163,True,CHA,14400,0.635,0.365,0.5,0.093,0.417,0.157,0.083,0.065,0.407,0.556,0.444,0.733,0.267,0.619,0.381
22201163,False,TOR,14400,0.731,0.269,0.75,0.047,0.188,0.172,0.063,0.219,0.703,0.667,0.333,0.75,0.25,0.679,0.321
22201164,True,BKN,14400,0.628,0.372,0.523,0.144,0.243,0.063,0.234,0.081,0.378,0.621,0.379,0.778,0.222,0.658,0.342
22201164,False,UTA,14400,0.648,0.352,0.582,0.036,0.218,0.118,0.2,0.118,0.545,0.594,0.406,0.625,0.375,0.6,0.4
22201165,True,CHI,14400,0.67,0.33,0.641,0.094,0.211,0.219,0.148,0.242,0.547,0.537,0.463,0.778,0.222,0.58,0.42
22201165,False,MEM,14400,0.488,0.512,0.374,0.037,0.533,0.093,0.093,0.0,0.336,0.55,0.45,0.947,0.053,0.744,0.256
22201166,True,MIN,14400,0.671,0.329,0.514,0.019,0.314,0.143,0.171,0.124,0.495,0.741,0.259,0.818,0.182,0.763,0.237
22201166,False,POR,14400,0.677,0.323,0.636,0.056,0.252,0.234,0.112,0.196,0.579,0.618,0.382,0.889,0.111,0.674,0.326
22201167,True,ATL,15900,0.676,0.324,0.591,0.061,0.273,0.061,0.136,0.174,0.53,0.462,0.538,0.833,0.167,0.549,0.451
22201167,False,DAL,15900,0.6,0.4,0.6,0.077,0.231,0.146,0.169,0.077,0.523,0.436,0.564,0.7,0.3,0.49,0.51
22201168,True,NYK,14400,0.636,0.364,0.559,0.017,0.331,0.153,0.11,0.178,0.542,0.576,0.424,0.923,0.077,0.674,0.326
22201168,False,WAS,14400,0.532,0.468,0.422,0.073,0.44,0.138,0.138,0.138,0.349,0.522,0.478,0.875,0.125,0.667,0.333
22201169,True,ORL,14400,0.56,0.44,0.406,0.031,0.398,0.102,0.195,0.211,0.375,0.577,0.423,0.882,0.118,0.698,0.302
22201169,False,DET,14400,0.577,0.423,0.451,0.098,0.265,0.039,0.284,0.118,0.353,0.609,0.391,0.889,0.111,0.688,0.313
22201170,True,SAC,15900,0.573,0.427,0.567,0.075,0.246,0.097,0.187,0.179,0.493,0.395,0.605,0.818,0.182,0.49,0.51
22201170,False,SAS,15900,0.653,0.347,0.549,0.085,0.275,0.049,0.176,0.141,0.465,0.462,0.538,1.0,0.0,0.596,0.404
22201171,True,HOU,14400,0.667,0.333,0.569,0.055,0.358,0.083,0.073,0.037,0.514,0.516,0.484,0.538,0.462,0.523,0.477
22201171,False,LAL,14400,0.677,0.323,0.642,0.134,0.201,0.149,0.157,0.112,0.507,0.628,0.372,1.0,0.0,0.692,0.308
22201172,True,OKC,14400,0.636,0.364,0.424,0.034,0.28,0.017,0.297,0.119,0.39,0.4,0.6,1.0,0.0,0.583,0.417
22201172,False,PHX,14400,0.58,0.42,0.516,0.156,0.305,0.047,0.18,0.055,0.359,0.606,0.394,0.846,0.154,0.674,0.326
22201173,True,CLE,14400,0.733,0.267,0.609,0.017,0.235,0.113,0.157,0.174,0.591,0.457,0.543,0.778,0.222,0.523,0.477
22201173,False,IND,14400,0.711,0.289,0.514,0.114,0.257,0.152,0.229,0.114,0.4,0.481,0.519,0.889,0.111,0.583,0.417
22201174,True,MIL,14400,0.65,0.35,0.615,0.188,0.256,0.111,0.128,0.179,0.427,0.611,0.389,0.6,0.4,0.609,0.391
22201174,False,PHI,14400,0.586,0.414,0.538,0.096,0.346,0.106,0.115,0.135,0.442,0.429,0.571,0.583,0.417,0.475,0.525
22201175,True,DEN,14400,0.67,0.33,0.625,0.107,0.241,0.179,0.134,0.152,0.518,0.486,0.514,0.778,0.222,0.545,0.455
22201175,False,GSW,14400,0.6,0.4,0.6,0.109,0.245,0.2,0.155,0.173,0.491,0.515,0.485,1.0,0.0,0.619,0.381
22201176,True,CHA,14400,0.597,0.403,0.48,0.12,0.36,0.09,0.16,0.1,0.36,0.708,0.292,0.833,0.167,0.75,0.25
22201176,False,TOR,14400,0.625,0.375,0.45,0.033,0.375,0.167,0.175,0.183,0.417,0.556,0.444,0.8,0.2,0.643,0.357
22201177,True,DET,14400,0.616,0.384,0.476,0.057,0.314,0.086,0.21,0.095,0.419,0.48,0.52,0.818,0.182,0.583,0.417
22201177,False,MIA,14400,0.55,0.45,0.475,0.102,0.331,0.093,0.195,0.153,0.373,0.5,0.5,0.923,0.077,0.634,0.366
22201178,True,ORL,14400,0.742,0.258,0.619,0.088,0.265,0.159,0.115,0.115,0.531,0.457,0.543,0.9,0.1,0.556,0.444
22201178,False,CLE,14400,0.631,0.369,0.462,0.137,0.385,0.077,0.154,0.145,0.325,0.407,0.593,0.8,0.2,0.548,0.452
22201179,True,WAS,14400,0.727,0.273,0.578,0.0,0.305,0.125,0.117,0.172,0.578,0.595,0.405,0.615,0.385,0.6,0.4
22201179,False,MIL,14400,0.543,0.457,0.386,0.029,0.493,0.064,0.121,0.107,0.357,0.444,0.556,0.913,0.087,0.66,0.34
22201180,True,BKN,14400,0.611,0.389,0.51,0.059,0.382,0.225,0.108,0.157,0.451,0.462,0.538,0.692,0.308,0.538,0.462
22201180,False,MIN,14400,0.718,0.282,0.617,0.075,0.224,0.056,0.159,0.112,0.542,0.455,0.545,0.75,0.25,0.512,0.488
22201181,True,PHI,14400,0.628,0.372,0.544,0.117,0.32,0.0,0.136,0.039,0.427,0.5,0.5,0.636,0.364,0.538,0.462
22201181,False,BOS,14400,0.505,0.495,0.455,0.02,0.446,0.149,0.099,0.129,0.436,0.609,0.391,0.933,0.067,0.737,0.263
22201182,True,CHI,14400,0.652,0.348,0.648,0.152,0.2,0.086,0.152,0.219,0.495,0.294,0.706,0.857,0.143,0.39,0.61
22201182,False,ATL,14400,0.674,0.326,0.618,0.049,0.244,0.179,0.138,0.081,0.569,0.447,0.553,0.9,0.1,0.542,0.458
22201183,True,HOU,14400,0.696,0.304,0.565,0.065,0.29,0.105,0.145,0.202,0.5,0.457,0.543,0.583,0.417,0.489,0.511
22201183,False,DEN,14400,0.586,0.414,0.583,0.058,0.32,0.214,0.097,0.136,0.524,0.533,0.467,0.909,0.091,0.634,0.366
22201184,True,MEM,14400,0.448,0.552,0.403,0.0,0.454,0.235,0.143,0.092,0.403,0.542,0.458,0.944,0.056,0.714,0.286
22201184,False,POR,14400,0.567,0.433,0.514,0.055,0.385,0.055,0.101,0.183,0.459,0.429,0.571,0.786,0.214,0.548,0.452
