gameid,home,team,SEC,estOFFRTG,OFFRTG,estDEFRTG,DEFRTG,estNETRTG,NETRTG,ASTpct,ASTtoTOV,ASTratio,ORBpct,DRBpct,REBpct,estteamTOVpct,TOVratio,effFGpct,TSpct,USGpct,estUSGpct,estpace,pace,paceper40,POS,pie
22201158,False,SAS,14400,112.6,115.0,125.9,131.3,-13.3,-16.3,0.643,1.8,18.9,0.34,0.667,0.5,14.689,15.0,0.544,0.569,1,0.195,102.68,99.5,82.92,100,0.441
22201159,True,POR,14400,107.4,114.0,138.6,135.3,-31.1,-21.3,0.725,1.45,20.1,0.3,0.722,0.477,18.847,20.0,0.582,0.599,1,0.196,102.86,101.0,84.17,100,0.38
22201159,False,SAC,14400,138.6,135.3,107.4,114.0,31.1,21.3,0.704,2.92,26.1,0.278,0.7,0.523,13.052,12.7,0.722,0.729,1,0.201,102.86,101.0,84.17,102,0.62
22201160,True,PHX,14400,99.8,102.0,93.2,94.9,6.6,7.1,0.757,1.75,19.8,0.315,0.7,0.518,15.962,16.3,0.477,0.514,1,0.2,100.02,98.0,81.67,98,0.558
22201160,False,DEN,14400,93.2,94.9,99.8,102.0,-6.6,-7.1,0.5,1.73,14.2,0.3,0.685,0.482,11.022,11.2,0.432,0.448,1,0.199,100.02,98.0,81.67,98,0.442
22201161,True,MIA,14400,129.3,131.6,125.7,123.2,3.6,8.4,0.6,2.45,19.7,0.302,0.967,0.575,11.026,11.2,0.599,0.653,1,0.193,98.4,98.5,82.08,98,0.505
22201161,False,DAL,14400,125.7,123.2,129.3,131.6,-3.6,-8.4,0.681,2.29,24.6,0.033,0.698,0.425,14.427,14.1,0.701,0.726,1,0.198,98.4,98.5,82.08,99,0.495
22201162,True,NOP,14400,129.2,128.4,117.4,121.3,11.9,7.1,0.5,3.0,16.2,0.348,0.667,0.505,7.415,7.4,0.529,0.602,1,0.199,95.76,94.5,78.75,95,0.564
22201162,False,LAC,14400,117.4,121.3,129.2,128.4,-11.9,-7.1,0.595,1.92,18.8,0.333,0.652,0.495,13.386,13.8,0.559,0.599,1,0.2,95.76,94.5,78.75,94,0.436
22201163,True,CHA,14400,109.4,111.3,127.3,132.0,-17.9,-20.6,0.619,1.44,19.3,0.295,0.583,0.446,18.233,18.6,0.582,0.595,1,0.197,99.62,97.0,80.83,97,0.397
22201163,False,TOR,14400,127.3,132.0,109.4,111.3,17.9,20.6,0.679,4.75,24.8,0.417,0.705,0.554,7.959,8.2,0.577,0.595,1,0.197,99.62,97.0,80.83,97,0.603
22201164,True,BKN,14400,107.8,108.8,105.6,107.8,2.2,1.0,0.658,2.78,18.5,0.176,0.704,0.448,8.741,8.8,0.494,0.55,1,0.196,103.58,102.0,85.0,102,0.488
22201164,False,UTA,14400,105.6,107.8,107.8,108.8,-2.2,-1.0,0.6,2.18,17.2,0.296,0.824,0.552,10.557,10.8,0.484,0.528,1,0.201,103.58,102.0,85.0,102,0.512
22201165,True,CHI,14400,124.7,130.6,107.8,108.1,16.9,22.5,0.58,9.67,21.4,0.128,0.761,0.441,2.922,3.1,0.58,0.617,1,0.191,100.98,98.5,82.08,98,0.597
22201165,False,MEM,14400,107.8,108.1,124.7,130.6,-16.9,-22.5,0.744,1.61,21.3,0.239,0.872,0.559,18.131,18.2,0.577,0.599,1,0.199,100.98,98.5,82.08,99,0.403
22201166,True,MIN,14400,104.9,106.1,106.2,108.1,-1.3,-2.0,0.763,1.61,21.3,0.209,0.754,0.52,17.978,18.2,0.551,0.589,1,0.198,100.46,99.0,82.5,99,0.526
22201166,False,POR,14400,106.2,108.1,104.9,106.1,1.3,2.0,0.674,2.9,20.6,0.246,0.791,0.48,9.921,10.1,0.511,0.526,1,0.199,100.46,99.0,82.5,99,0.474
22201167,True,ATL,15900,117.1,115.8,115.0,115.0,2.2,0.7,0.549,2.55,17.9,0.317,0.75,0.518,9.762,9.6,0.528,0.561,1,0.199,102.23,102.79,85.66,114,0.513
22201167,False,DAL,15900,115.0,115.0,117.1,115.8,-2.2,-0.7,0.49,1.71,16.3,0.25,0.683,0.482,12.381,12.4,0.568,0.596,1,0.201,102.23,102.79,85.66,113,0.487
22201168,True,NYK,14400,116.9,118.0,108.0,109.0,8.9,9.0,0.674,2.58,22.3,0.205,0.805,0.494,11.891,12.0,0.597,0.615,1,0.196,100.92,100.0,83.33,100,0.546
22201168,False,WAS,14400,108.0,109.0,116.9,118.0,-8.9,-9.0,0.667,1.37,19.7,0.195,0.795,0.506,18.827,19.0,0.595,0.627,1,0.198,100.92,100.0,83.33,100,0.454
22201169,True,ORL,14400,126.0,128.0,101.2,101.0,24.8,27.0,0.698,1.88,21.6,0.256,0.74,0.528,15.748,16.0,0.687,0.691,1,0.195,101.22,100.5,83.75,100,0.653
22201169,False,DET,14400,101.2,101.0,126.0,128.0,-24.8,-27.0,0.688,1.38,16.7,0.26,0.744,0.472,15.867,15.8,0.468,0.543,1,0.2,101.22,100.5,83.75,101,0.347
22201170,True,SAC,15900,112.5,117.5,123.7,124.6,-11.2,-7.0,0.49,1.6,15.4,0.328,0.646,0.472,12.597,13.2,0.529,0.572,1,0.197,105.89,103.25,86.04,114,0.443
22201170,False,SAS,15900,123.7,124.6,112.5,117.5,11.2,7.0,0.596,1.72,19.4,0.354,0.672,0.528,15.685,15.8,0.597,0.641,1,0.199,105.89,103.25,86.04,114,0.557
22201171,True,HOU,14400,108.6,110.1,133.6,134.0,-25.0,-23.9,0.523,2.3,16.5,0.3,0.727,0.481,9.96,10.1,0.495,0.512,1,0.196,100.36,99.5,82.92,99,0.349
22201171,False,LAL,14400,133.6,134.0,108.6,110.1,25.0,23.9,0.692,6.0,24.4,0.273,0.7,0.519,5.981,6.0,0.608,0.636,1,0.196,100.36,99.5,82.92,100,0.651
22201172,True,OKC,14400,116.8,119.2,126.3,132.0,-9.5,-12.8,0.583,2.63,15.6,0.357,0.811,0.538,7.918,8.1,0.472,0.556,1,0.202,101.18,98.0,81.67,99,0.436
22201172,False,PHX,14400,126.3,132.0,116.8,119.2,9.5,12.8,0.674,2.38,22.6,0.189,0.643,0.462,12.831,13.4,0.648,0.686,1,0.196,101.18,98.0,81.67,97,0.564
22201173,True,CLE,14400,113.4,115.0,103.2,104.0,10.2,11.0,0.523,1.77,16.7,0.292,0.694,0.495,12.815,13.0,0.539,0.567,1,0.194,101.6,100.5,83.75,100,0.553
22201173,False,IND,14400,103.2,104.0,113.4,115.0,-10.2,-11.0,0.583,1.24,15.7,0.306,0.708,0.505,16.706,16.8,0.488,0.548,1,0.197,101.6,100.5,83.75,101,0.447
22201174,True,MIL,14400,124.2,125.8,112.2,113.0,12.0,12.8,0.609,2.33,21.7,0.297,0.75,0.553,12.733,12.9,0.638,0.656,1,0.194,93.48,92.5,77.08,93,0.605
22201174,False,PHI,14400,112.2,113.0,124.2,125.8,-12.0,-12.8,0.475,1.73,15.5,0.25,0.703,0.447,11.864,12.0,0.529,0.561,1,0.199,93.48,92.5,77.08,92,0.395
22201175,True,DEN,14400,107.8,112.0,104.3,110.0,3.5,2.0,0.545,1.85,16.6,0.375,0.54,0.462,12.51,13.0,0.485,0.519,1,0.194,104.7,100.0,83.33,100,0.518
22201175,False,GSW,14400,104.3,110.0,107.8,112.0,-3.5,-2.0,0.619,1.73,16.9,0.46,0.625,0.538,14.221,15.0,0.443,0.489,1,0.199,104.7,100.0,83.33,100,0.482
22201176,True,CHA,14400,102.7,104.2,123.3,126.3,-20.6,-22.1,0.75,1.5,20.7,0.22,0.755,0.511,18.488,18.8,0.545,0.586,1,0.197,97.34,95.5,79.58,96,0.417
22201176,False,TOR,14400,123.3,126.3,102.7,104.2,20.6,22.1,0.643,3.86,20.1,0.245,0.78,0.489,7.193,7.4,0.563,0.598,1,0.198,97.34,95.5,79.58,95,0.583
22201177,True,DET,14400,113.0,114.1,124.9,128.3,-11.9,-14.1,0.583,1.5,17.5,0.211,0.769,0.494,15.073,15.2,0.568,0.619,1,0.198,93.66,92.0,76.67,92,0.418
22201177,False,MIA,14400,124.9,128.3,113.0,114.1,11.9,14.1,0.634,3.25,20.7,0.231,0.789,0.506,8.471,8.7,0.594,0.645,1,0.197,93.66,92.0,76.67,92,0.582
22201178,True,ORL,14400,117.1,118.9,120.9,120.6,-3.7,-1.7,0.556,1.92,18.6,0.341,0.795,0.568,13.474,13.7,0.562,0.586,1,0.201,96.64,96.0,80.0,95,0.493
22201178,False,CLE,14400,120.9,120.6,117.1,118.9,3.7,1.7,0.548,2.56,18.4,0.205,0.659,0.432,9.298,9.3,0.589,0.63,1,0.198,96.64,96.0,80.0,97,0.507
22201179,True,WAS,14400,118.3,118.5,126.4,128.4,-8.1,-9.9,0.6,3.33,20.4,0.182,0.686,0.425,8.315,8.3,0.571,0.591,1,0.2,109.5,108.5,90.42,108,0.458
22201179,False,MIL,14400,126.4,128.4,118.3,118.5,8.1,9.9,0.66,1.83,21.2,0.314,0.818,0.575,16.251,16.5,0.668,0.668,1,0.199,109.5,108.5,90.42,109,0.542
22201180,True,BKN,14400,102.9,107.4,107.3,113.8,-4.5,-6.5,0.538,2.1,16.5,0.264,0.723,0.48,10.085,10.5,0.506,0.53,1,0.198,99.42,94.5,78.75,95,0.456
22201180,False,MIN,14400,107.3,113.8,102.9,107.4,4.5,6.5,0.512,1.75,16.4,0.277,0.736,0.52,12.039,12.8,0.529,0.565,1,0.191,99.42,94.5,78.75,94,0.544
22201181,True,PHI,14400,113.1,115.7,108.6,113.5,4.6,2.2,0.538,1.75,17.8,0.225,0.661,0.479,13.181,13.5,0.571,0.606,1,0.194,92.04,89.0,74.17,89,0.508
22201181,False,BOS,14400,108.6,113.5,113.1,115.7,-4.6,-2.2,0.737,3.5,20.9,0.339,0.775,0.521,8.598,9.0,0.5,0.515,1,0.2,92.04,89.0,74.17,89,0.492
22201182,True,CHI,14400,105.2,104.0,117.9,120.6,-12.7,-16.6,0.39,2.0,13.1,0.125,0.718,0.391,8.016,7.9,0.5,0.537,1,0.2,102.08,101.5,84.58,101,0.395
22201182,False,ATL,14400,117.9,120.6,105.2,104.0,12.7,16.6,0.542,1.53,18.9,0.282,0.875,0.609,16.29,16.7,0.616,0.652,1,0.196,102.08,101.5,84.58,102,0.605
22201183,True,HOU,14400,117.5,120.4,101.1,102.0,16.4,18.4,0.489,1.77,15.5,0.417,0.725,0.559,12.315,12.6,0.52,0.551,1,0.198,103.74,102.0,85.0,103,0.554
22201183,False,DEN,14400,101.1,102.0,117.5,120.4,-16.4,-18.4,0.634,1.3,18.5,0.275,0.583,0.441,19.623,19.8,0.534,0.543,1,0.2,103.74,102.0,85.0,101,0.446
22201184,True,MEM,14400,118.2,116.7,107.4,106.9,10.8,9.8,0.714,2.5,21.6,0.191,0.741,0.495,11.919,11.8,0.586,0.615,1,0.199,101.08,102.0,85.0,102,0.574
22201184,False,POR,14400,107.4,106.9,118.2,116.7,-10.8,-9.8,0.548,2.3,16.7,0.259,0.809,0.505,9.854,9.8,0.505,0.522,1,0.197,101.08,102.0,85.0,102,0.426
22201185,True,NOP,14400,102.1,105.1,122.7,124.7,-20.6,-19.6,0.541,1.43,15.4,0.306,0.711,0.5,13.878,14.3,0.482,0.537,1,0.198,99.74,97.5,81.25,98,0.407
22201185,False,SAC,14400,122.7,124.7,102.1,105.1,20.6,19.6,0.761,2.92,24.2,0.289,0.694,0.5,12.17,12.4,0.599,0.62,1,0.199,99.74,97.5,81.25,97,0.593
22201186,True,UTA,15900,119.1,119.8,120.1,121.6,-1.0,-1.8,0.617,2.07,19.8,0.196,0.712,0.469,12.54,12.6,0.606,0.642,1,0.197,101.45,100.53,83.77,111,0.484
22201186,False,LAL,15900,120.1,121.6,119.1,119.8,1.0,1.8,0.563,2.25,18.0,0.288,0.804,0.531,10.676,10.8,0.563,0.606,1,0.198,101.45,100.53,83.77,111,0.516
22201187,True,GSW,14400,131.8,132.0,118.6,123.8,13.2,8.3,0.532,1.79,17.0,0.442,0.727,0.589,13.566,13.6,0.6,0.628,1,0.198,104.3,102.0,85.0,103,0.566
22201187,False,OKC,14400,118.6,123.8,131.8,132.0,-13.2,-8.3,0.523,2.3,16.3,0.273,0.558,0.411,9.488,9.9,0.532,0.577,1,0.196,104.3,102.0,85.0,101,0.434
22201188,True,PHX,14400,115.6,117.3,94.8,96.9,20.9,20.4,0.581,1.79,17.9,0.408,0.772,0.604,14.079,14.3,0.539,0.572,1,0.199,99.3,97.5,81.25,98,0.614
22201188,False,SAS,14400,94.8,96.9,115.6,117.3,-20.9,-20.4,0.714,2.08,18.8,0.228,0.592,0.396,12.102,12.4,0.461,0.489,1,0.202,99.3,97.5,81.25,97,0.386
22201189,True,DET,14400,113.5,116.1,125.4,132.3,-11.9,-16.1,0.659,1.93,20.6,0.302,0.636,0.471,14.712,15.1,0.565,0.599,1,0.2,96.64,93.0,77.5,93,0.426
22201189,False,BKN,14400,125.4,132.3,113.5,116.1,11.9,16.1,0.8,2.77,24.8,0.364,0.698,0.529,13.249,14.0,0.622,0.64,1,0.192,96.64,93.0,77.5,93,0.574
22201190,True,IND,14400,120.3,124.0,126.6,130.2,-6.3,-6.2,0.733,1.94,22.0,0.289,0.528,0.418,15.858,16.3,0.603,0.644,1,0.2,108.1,105.0,87.5,104,0.472
22201190,False,NYK,14400,126.6,130.2,120.3,124.0,6.3,6.2,0.654,1.89,20.9,0.472,0.711,0.582,16.514,17.0,0.61,0.622,1,0.192,108.1,105.0,87.5,106,0.528
22201191,True,ATL,14400,125.7,125.2,108.0,108.4,17.7,16.8,0.698,1.76,20.2,0.333,0.717,0.547,15.947,15.9,0.589,0.659,1,0.199,107.02,107.0,89.17,107,0.592
22201191,False,WAS,14400,108.0,108.4,125.7,125.2,-17.7,-16.8,0.511,1.64,16.1,0.283,0.667,0.453,13.031,13.1,0.511,0.55,1,0.199,107.02,107.0,89.17,107,0.408
22201192,True,BOS,14400,96.1,100.0,96.4,95.9,-0.3,4.1,0.526,1.33,15.2,0.327,0.727,0.527,14.863,15.5,0.489,0.5,1,0.202,98.7,97.0,80.83,97,0.494
22201192,False,TOR,14400,96.4,95.9,96.1,100.0,0.3,-4.1,0.541,1.67,15.4,0.273,0.673,0.473,12.438,12.4,0.444,0.477,1,0.199,98.7,97.0,80.83,97,0.506
22201193,True,MIL,14400,108.4,108.2,94.0,95.8,14.4,12.4,0.667,2.0,19.1,0.296,0.854,0.559,13.424,13.4,0.522,0.542,1,0.198,97.34,96.5,80.42,97,0.533
22201193,False,CHI,14400,94.0,95.8,108.4,108.2,-14.4,-12.4,0.778,1.87,21.4,0.146,0.704,0.441,15.331,15.6,0.5,0.524,1,0.198,97.34,96.5,80.42,96,0.467
22201194,True,NOP,15900,122.0,124.3,114.9,118.0,7.0,6.3,0.795,2.19,22.4,0.26,0.672,0.481,14.139,14.4,0.619,0.656,1,0.2,102.86,100.53,83.77,111,0.529
22201194,False,MEM,15900,114.9,118.0,122.0,124.3,-7.0,-6.3,0.66,2.36,20.4,0.328,0.74,0.519,12.281,12.6,0.538,0.57,1,0.197,102.86,100.53,83.77,111,0.471
22201195,True,DAL,14400,123.1,125.5,117.4,122.7,5.7,2.8,0.545,2.4,18.3,0.217,0.557,0.411,10.008,10.2,0.607,0.635,1,0.196,100.64,97.5,81.25,98,0.506
22201195,False,SAC,14400,117.4,122.7,123.1,125.5,-5.7,-2.8,0.674,3.44,20.1,0.443,0.783,0.589,8.879,9.3,0.491,0.52,1,0.199,100.64,97.5,81.25,97,0.494
22201196,True,LAC,14400,122.7,119.0,113.9,112.4,8.7,6.7,0.535,1.77,17.7,0.122,0.761,0.46,12.76,12.4,0.622,0.666,1,0.2,102.72,105.0,87.5,105,0.531
22201196,False,LAL,14400,113.9,112.4,122.7,119.0,-8.7,-6.7,0.6,1.93,19.2,0.239,0.878,0.54,13.519,13.3,0.573,0.593,1,0.201,102.72,105.0,87.5,105,0.469
22201197,True,ORL,14400,90.1,93.1,118.0,118.0,-28.0,-24.9,0.636,0.95,15.6,0.3,0.762,0.511,21.081,21.8,0.476,0.514,1,0.198,102.16,100.5,83.75,101,0.379
22201197,False,CLE,14400,118.0,118.0,90.1,93.1,28.0,24.9,0.674,1.82,22.1,0.238,0.7,0.489,17.007,17.0,0.625,0.642,1,0.198,102.16,100.5,83.75,100,0.621
22201198,True,PHI,14400,104.6,105.2,134.9,133.0,-30.4,-27.8,0.59,1.35,18.8,0.105,0.725,0.423,17.598,17.7,0.579,0.611,1,0.195,96.1,96.5,80.42,96,0.385
22201198,False,MIA,14400,134.9,133.0,104.6,105.2,30.4,27.8,0.796,3.55,27.0,0.275,0.895,0.577,11.506,11.3,0.659,0.682,1,0.197,96.1,96.5,80.42,97,0.615
22201199,True,SAS,14400,111.9,119.4,113.5,117.6,-1.6,1.9,0.617,1.93,17.9,0.41,0.696,0.533,13.007,13.9,0.491,0.545,1,0.194,113.62,108.0,90.0,108,0.494
22201199,False,POR,14400,113.5,117.6,111.9,119.4,1.6,-1.9,0.667,2.13,22.1,0.304,0.59,0.467,14.296,14.8,0.583,0.611,1,0.198,113.62,108.0,90.0,108,0.506
22201200,True,UTA,14400,96.0,95.1,109.2,109.6,-13.1,-14.5,0.585,1.26,18.0,0.159,0.656,0.448,18.62,18.4,0.524,0.544,1,0.2,103.24,103.5,86.25,103,0.435
22201200,False,OKC,14400,109.2,109.6,96.0,95.1,13.1,14.5,0.744,2.23,19.3,0.344,0.841,0.552,12.447,12.5,0.479,0.526,1,0.201,103.24,103.5,86.25,104,0.565
22201201,True,PHX,14400,128.0,126.6,118.4,122.3,9.5,4.3,0.634,2.6,20.6,0.244,0.643,0.446,10.753,10.6,0.627,0.661,1,0.202,95.06,94.0,78.33,94,0.516
22201201,False,DEN,14400,118.4,122.3,128.0,126.6,-9.5,-4.3,0.545,1.85,18.4,0.357,0.756,0.554,13.386,13.8,0.578,0.617,1,0.2,95.06,94.0,78.33,94,0.484
22201202,True,CHA,14400,99.2,104.8,105.3,107.7,-6.1,-2.9,0.579,1.29,15.8,0.269,0.686,0.476,15.471,16.3,0.506,0.546,1,0.198,108.1,104.0,86.67,104,0.485
22201202,False,HOU,14400,105.3,107.7,99.2,104.8,6.1,2.9,0.5,1.11,14.9,0.314,0.731,0.524,17.871,18.3,0.511,0.553,1,0.198,108.1,104.0,86.67,104,0.515
22201203,True,IND,14400,109.2,109.5,116.8,116.2,-7.6,-6.7,0.707,1.53,20.2,0.261,0.755,0.516,18.04,18.1,0.56,0.603,1,0.201,104.88,105.0,87.5,105,0.479
22201203,False,DET,14400,116.8,116.2,109.2,109.5,7.6,6.7,0.545,1.85,17.3,0.245,0.739,0.484,12.447,12.4,0.561,0.601,1,0.201,104.88,105.0,87.5,105,0.521
22201204,True,WAS,14400,108.3,108.6,102.6,103.8,5.7,4.7,0.59,1.35,16.4,0.286,0.724,0.523,16.147,16.2,0.506,0.568,1,0.196,105.28,104.5,87.08,105,0.558
22201204,False,MIA,14400,102.6,103.8,108.3,108.6,-5.7,-4.7,0.605,1.63,17.9,0.276,0.714,0.477,15.198,15.4,0.515,0.523,1,0.2,105.28,104.5,87.08,104,0.442
22201205,True,ATL,15900,108.0,109.2,111.7,112.4,-3.7,-3.2,0.627,1.52,20.3,0.128,0.685,0.426,17.31,17.5,0.609,0.628,1,0.196,110.07,109.13,90.94,120,0.494
22201205,False,PHI,15900,111.7,112.4,108.0,109.2,3.7,3.2,0.647,1.65,19.7,0.315,0.872,0.574,16.426,16.5,0.554,0.593,1,0.2,110.07,109.13,90.94,121,0.506
22201206,True,BOS,14400,123.2,127.4,105.7,106.3,17.4,21.1,0.822,1.76,25.0,0.41,0.732,0.6,21.376,22.1,0.648,0.67,1,0.194,97.36,95.5,79.58,95,0.621
22201206,False,TOR,14400,105.7,106.3,123.2,127.4,-17.4,-21.1,0.525,2.63,16.2,0.268,0.59,0.4,8.292,8.3,0.478,0.508,1,0.197,97.36,95.5,79.58,96,0.379
22201207,True,BKN,14400,101.0,103.1,83.6,84.8,17.4,18.2,0.771,2.7,19.7,0.222,0.649,0.441,10.0,10.2,0.444,0.505,1,0.196,100.24,98.5,82.08,98,0.63
22201207,False,ORL,14400,83.6,84.8,101.0,103.1,-17.4,-18.2,0.548,0.81,12.8,0.351,0.778,0.559,20.9,21.2,0.397,0.445,1,0.201,100.24,98.5,82.08,99,0.37
22201208,True,MIL,14400,108.7,111.8,136.2,134.3,-27.4,-22.5,0.714,1.58,20.6,0.314,0.714,0.495,18.123,18.6,0.571,0.589,1,0.197,102.72,102.0,85.0,102,0.392
22201208,False,MEM,14400,136.2,134.3,108.7,111.8,27.4,22.5,0.736,3.25,25.9,0.286,0.686,0.505,11.928,11.8,0.677,0.688,1,0.201,102.72,102.0,85.0,102,0.608
22201209,True,NOP,14400,118.0,117.7,105.2,110.5,12.7,7.2,0.643,2.25,21.3,0.158,0.778,0.522,12.526,12.5,0.595,0.644,1,0.2,97.8,95.5,79.58,96,0.599
22201209,False,NYK,14400,105.2,110.5,118.0,117.7,-12.7,-7.2,0.5,1.9,15.1,0.222,0.842,0.478,10.02,10.5,0.511,0.542,1,0.199,97.8,95.5,79.58,95,0.401
22201210,True,DAL,14400,110.1,110.9,115.1,115.0,-5.0,-4.1,0.548,2.3,17.5,0.185,0.822,0.475,9.831,9.9,0.548,0.567,1,0.197,100.82,100.5,83.75,101,0.468
22201210,False,CHI,14400,115.1,115.0,110.1,110.9,5.0,4.1,0.522,2.0,18.2,0.178,0.815,0.525,12.01,12.0,0.585,0.599,1,0.198,100.82,100.5,83.75,100,0.532
22201211,True,SAC,14400,97.1,97.0,116.0,117.8,-19.0,-20.8,0.632,2.0,16.9,0.323,0.615,0.436,12.01,12.0,0.444,0.458,1,0.2,101.24,100.5,83.75,100,0.359
22201211,False,GSW,14400,116.0,117.8,97.1,97.0,19.0,20.8,0.878,1.5,24.2,0.385,0.677,0.564,23.401,23.8,0.628,0.672,1,0.199,101.24,100.5,83.75,101,0.641
22201212,True,LAL,14400,114.7,116.3,100.8,102.9,13.9,13.5,0.556,1.56,17.8,0.271,0.73,0.532,15.169,15.4,0.587,0.608,1,0.197,105.82,104.0,86.67,104,0.559
22201212,False,PHX,14400,100.8,102.9,114.7,116.3,-13.9,-13.5,0.535,2.56,16.2,0.27,0.729,0.468,8.478,8.7,0.457,0.486,1,0.2,105.82,104.0,86.67,104,0.441
22201213,True,UTA,14400,108.1,111.3,104.1,106.5,4.1,4.8,0.682,1.88,19.2,0.345,0.846,0.582,14.663,15.1,0.495,0.536,1,0.198,109.34,106.5,88.75,106,0.519
22201213,False,DEN,14400,104.1,106.5,108.1,111.3,-4.1,-4.8,0.78,2.29,21.8,0.154,0.655,0.418,12.778,13.1,0.539,0.567,1,0.197,109.34,106.5,88.75,107,0.481
22201214,True,SAS,14400,120.7,123.6,142.1,141.1,-21.5,-17.5,0.68,2.62,22.3,0.277,0.755,0.521,11.975,12.3,0.595,0.621,1,0.199,107.4,106.5,88.75,106,0.439
22201214,False,MIN,14400,142.1,141.1,120.7,123.6,21.5,17.5,0.75,6.0,26.4,0.245,0.723,0.479,6.589,6.5,0.673,0.685,1,0.2,107.4,106.5,88.75,107,0.561
22201215,True,LAC,14400,129.3,132.0,122.4,121.4,6.9,10.7,0.612,2.5,20.2,0.37,0.848,0.609,11.407,11.7,0.591,0.64,1,0.2,103.66,103.0,85.83,103,0.545
22201215,False,POR,14400,122.4,121.4,129.3,132.0,-6.9,-10.7,0.681,3.2,22.7,0.152,0.63,0.391,9.792,9.7,0.607,0.631,1,0.198,103.66,103.0,85.83,103,0.455
22201216,True,BOS,14400,122.2,122.4,115.9,116.3,6.3,6.1,0.786,2.2,23.1,0.292,0.685,0.5,15.281,15.3,0.612,0.631,1,0.2,98.26,98.0,81.67,98,0.508
22201216,False,ATL,14400,115.9,116.3,122.2,122.4,-6.3,-6.1,0.614,3.0,19.1,0.315,0.708,0.5,9.15,9.2,0.51,0.541,1,0.198,98.26,98.0,81.67,98,0.492
22201217,True,BKN,14400,100.7,101.0,122.5,127.6,-21.9,-26.7,0.629,1.16,16.1,0.22,0.647,0.436,18.213,18.3,0.494,0.551,1,0.198,106.84,104.5,87.08,104,0.374
22201217,False,PHI,14400,122.5,127.6,100.7,101.0,21.9,26.7,0.585,2.38,20.2,0.353,0.78,0.564,11.887,12.4,0.594,0.613,1,0.196,106.84,104.5,87.08,105,0.626
22201218,True,CLE,14400,94.0,94.1,102.7,105.0,-8.7,-10.9,0.771,1.69,19.4,0.241,0.717,0.46,15.835,15.8,0.449,0.495,1,0.2,102.12,101.0,84.17,101,0.429
22201218,False,CHA,14400,102.7,105.0,94.0,94.1,8.7,10.9,0.622,1.21,16.9,0.283,0.759,0.54,18.411,18.8,0.494,0.563,1,0.196,102.12,101.0,84.17,101,0.571
22201219,True,MIA,14400,119.6,121.8,108.3,110.0,11.3,11.8,0.667,1.67,21.5,0.244,0.732,0.526,17.51,17.8,0.651,0.67,1,0.197,102.18,100.5,83.75,101,0.556
22201219,False,ORL,14400,108.3,110.0,119.6,121.8,-11.3,-11.8,0.763,2.07,20.2,0.268,0.756,0.474,13.785,14.0,0.517,0.547,1,0.199,102.18,100.5,83.75,100,0.444
22201220,True,NYK,14400,119.6,122.5,125.1,127.0,-5.5,-4.5,0.558,1.93,17.9,0.367,0.804,0.557,13.195,13.5,0.551,0.578,1,0.197,113.2,111.0,92.5,111,0.469
22201220,False,IND,14400,125.1,127.0,119.6,122.5,5.5,4.5,0.717,2.2,21.5,0.196,0.633,0.443,13.307,13.5,0.624,0.667,1,0.197,113.2,111.0,92.5,111,0.531
22201221,True,TOR,14400,116.3,119.8,106.9,104.0,9.4,15.8,0.604,3.22,20.7,0.234,0.848,0.538,8.651,8.9,0.563,0.593,1,0.198,101.14,101.0,84.17,101,0.556
22201221,False,MIL,14400,106.9,104.0,116.3,119.8,-9.4,-15.8,0.737,2.0,21.0,0.152,0.766,0.462,14.251,13.9,0.537,0.575,1,0.201,101.14,101.0,84.17,101,0.444
22201222,True,WAS,14400,103.6,103.8,109.3,107.5,-5.7,-3.7,0.683,2.15,19.0,0.276,0.75,0.5,12.353,12.4,0.495,0.513,1,0.2,104.78,105.5,87.92,105,0.468
22201222,False,HOU,14400,109.3,107.5,103.6,103.8,5.7,3.7,0.545,1.6,17.0,0.25,0.724,0.5,14.379,14.2,0.522,0.557,1,0.201,104.78,105.5,87.92,106,0.532
22201223,True,CHI,14400,105.4,104.0,80.4,81.8,25.0,22.2,0.525,5.25,16.2,0.211,0.673,0.438,4.095,4.0,0.453,0.492,1,0.199,99.2,99.0,82.5,99,0.648
22201223,False,DET,14400,80.4,81.8,105.4,104.0,-25.0,-22.2,0.645,0.8,14.7,0.327,0.789,0.563,24.821,25.3,0.418,0.446,1,0.195,99.2,99.0,82.5,99,0.352
22201224,True,DAL,14400,105.4,103.5,118.8,123.2,-13.4,-19.7,0.609,7.0,19.0,0.138,0.719,0.41,3.602,3.5,0.505,0.509,1,0.197,113.62,112.5,93.75,113,0.397
22201224,False,SAS,14400,118.8,123.2,105.4,103.5,13.4,19.7,0.608,2.58,19.4,0.281,0.862,0.59,10.327,10.7,0.563,0.589,1,0.197,113.62,112.5,93.75,112,0.603
22201225,True,MIN,14400,108.0,109.7,101.2,103.8,6.8,5.9,0.641,1.47,18.2,0.224,0.692,0.465,16.246,16.5,0.555,0.591,1,0.201,105.7,103.5,86.25,103,0.513
22201225,False,NOP,14400,101.2,103.8,108.0,109.7,-6.8,-5.9,0.45,1.2,13.3,0.308,0.776,0.535,14.05,14.4,0.461,0.525,1,0.199,105.7,103.5,86.25,104,0.487
